measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,England,Female,70 to 74,Years,1998,14.89151673,14.92514679,14.85875635
Life expectancy,England,Both,70 to 74,Years,1998,13.67355881,13.69632097,13.64894443
Life expectancy,England,Male,75 to 79,Years,1998,9.221366444,9.24431051,9.196607604
Life expectancy,England,Female,75 to 79,Years,1998,11.4872227,11.51572813,11.45959081
Life expectancy,England,Both,75 to 79,Years,1998,10.56532,10.58426191,10.5451297
Life expectancy,England,Male,<1 year,Years,1998,75.20540516,75.25864541,75.14932494
Life expectancy,England,Female,<1 year,Years,1998,80.04714639,80.10537142,79.99154674
Life expectancy,England,Both,<1 year,Years,1998,77.69041283,77.72990315,77.64961772
Life expectancy,England,Male,80 to 84,Years,1998,7.032532767,7.049178437,7.014383897
Life expectancy,England,Female,80 to 84,Years,1998,8.653734969,8.676178765,8.631911348
Life expectancy,England,Both,80 to 84,Years,1998,8.067959818,8.083244385,8.052686927
Life expectancy,England,Male,85 to 89,Years,1998,4.942762098,4.953998698,4.930744964
Life expectancy,England,Female,85 to 89,Years,1998,6.085118396,6.102502961,6.068038208
Life expectancy,England,Both,85 to 89,Years,1998,5.731716245,5.743944068,5.720226303
Life expectancy,England,Male,90 to 94,Years,1998,3.701751007,3.710211764,3.69288662
Life expectancy,England,Female,90 to 94,Years,1998,4.261390943,4.273180498,4.249527816
Life expectancy,England,Both,90 to 94,Years,1998,4.122213927,4.131481339,4.113558183
Life expectancy,Wokingham,Male,1 to 4,Years,1998,78.87415971,79.54367944,78.15175983
Life expectancy,Wokingham,Female,1 to 4,Years,1998,81.4054623,82.05482136,80.73182388
Life expectancy,Wokingham,Both,1 to 4,Years,1998,80.23016258,80.70041047,79.75145814
Life expectancy,Wokingham,Male,5 to 9,Years,1998,74.97966731,75.64891133,74.25593864
Life expectancy,Wokingham,Female,5 to 9,Years,1998,77.4915341,78.14164396,76.81476562
Life expectancy,Wokingham,Both,5 to 9,Years,1998,76.32659304,76.79176528,75.84444593
Life expectancy,Wokingham,Male,10 to 14,Years,1998,70.01852822,70.68883123,69.2922549
Life expectancy,Wokingham,Female,10 to 14,Years,1998,72.52310176,73.17298577,71.84561685
Life expectancy,Wokingham,Both,10 to 14,Years,1998,71.36205645,71.82602166,70.87883595
Life expectancy,Wokingham,Male,15 to 19,Years,1998,65.05684564,65.72656725,64.33040023
Life expectancy,Wokingham,Female,15 to 19,Years,1998,67.5553641,68.20496971,66.87881935
Life expectancy,Wokingham,Both,15 to 19,Years,1998,66.39758775,66.86019706,65.91346649
Life expectancy,Wokingham,Male,20 to 24,Years,1998,60.17607439,60.83982083,59.45507864
Life expectancy,Wokingham,Female,20 to 24,Years,1998,62.62049681,63.26700615,61.94655877
Life expectancy,Wokingham,Both,20 to 24,Years,1998,61.49184499,61.9503668,61.00953213
Life expectancy,Wokingham,Male,25 to 29,Years,1998,55.34577758,56.00095201,54.63498002
Life expectancy,Wokingham,Female,25 to 29,Years,1998,57.69506139,58.33610693,57.02730726
Life expectancy,Wokingham,Both,25 to 29,Years,1998,56.61797928,57.07180309,56.14190438
Life expectancy,Wokingham,Male,30 to 34,Years,1998,50.53159368,51.17973661,49.82900588
Life expectancy,Wokingham,Female,30 to 34,Years,1998,52.75759679,53.39361303,52.09547382
Life expectancy,Wokingham,Both,30 to 34,Years,1998,51.74439539,52.19452891,51.2713612
Life expectancy,Wokingham,Male,35 to 39,Years,1998,45.70983916,46.35121577,45.0150226
Life expectancy,Wokingham,Female,35 to 39,Years,1998,47.84892699,48.47783455,47.19472599
Life expectancy,Wokingham,Both,35 to 39,Years,1998,46.87961177,47.32495983,46.41171788
Life expectancy,Wokingham,Male,40 to 44,Years,1998,40.88669581,41.5198903,40.201229
Life expectancy,Wokingham,Female,40 to 44,Years,1998,42.97587901,43.59472317,42.33212084
Life expectancy,Wokingham,Both,40 to 44,Years,1998,42.03251542,42.47159424,41.5717167
Life expectancy,Wokingham,Male,45 to 49,Years,1998,36.11554066,36.73606304,35.44440295
Life expectancy,Wokingham,Female,45 to 49,Years,1998,38.16252732,38.76722873,37.53303226
Life expectancy,Wokingham,Both,45 to 49,Years,1998,37.24160142,37.67193496,36.79056105
Life expectancy,Wokingham,Male,50 to 54,Years,1998,31.41281308,32.01435834,30.76316244
Life expectancy,Wokingham,Female,50 to 54,Years,1998,33.43419944,34.01884294,32.82571606
Life expectancy,Wokingham,Both,50 to 54,Years,1998,32.52736495,32.94492323,32.09074509
Life expectancy,Wokingham,Male,55 to 59,Years,1998,26.82577099,27.40080996,26.20612223
Life expectancy,Wokingham,Female,55 to 59,Years,1998,28.82083159,29.37824673,28.2411019
Life expectancy,Wokingham,Both,55 to 59,Years,1998,27.92944173,28.32771126,27.51207577
Life expectancy,Wokingham,Male,60 to 64,Years,1998,22.42476968,22.96237263,21.84825795
Life expectancy,Wokingham,Female,60 to 64,Years,1998,24.3458587,24.86812096,23.80385856
Life expectancy,Wokingham,Both,60 to 64,Years,1998,23.49751925,23.86907942,23.10423935
Life expectancy,Wokingham,Male,65 to 69,Years,1998,18.29528553,18.78472695,17.77459143
Life expectancy,Wokingham,Female,65 to 69,Years,1998,20.08814999,20.56928365,19.59172699
Life expectancy,Wokingham,Both,65 to 69,Years,1998,19.31325119,19.65851809,18.95555015
Life expectancy,Wokingham,Male,70 to 74,Years,1998,14.52449571,14.95431943,14.07279383
Life expectancy,Wokingham,Female,70 to 74,Years,1998,16.10810877,16.5416635,15.66327237
Life expectancy,Wokingham,Both,70 to 74,Years,1998,15.45460515,15.76677466,15.13161394
Life expectancy,Wokingham,Male,75 to 79,Years,1998,11.17587123,11.53318691,10.80406165
Life expectancy,Wokingham,Female,75 to 79,Years,1998,12.50480062,12.88015655,12.12260118
Life expectancy,Wokingham,Both,75 to 79,Years,1998,11.9924802,12.2606617,11.71768375
Life expectancy,Wokingham,Male,<1 year,Years,1998,79.58707559,80.25093198,78.87275973
Life expectancy,Wokingham,Female,<1 year,Years,1998,82.18503193,82.84712202,81.51486505
Life expectancy,Wokingham,Both,<1 year,Years,1998,80.97420541,81.45424562,80.47335483
Life expectancy,Wokingham,Male,80 to 84,Years,1998,8.478603895,8.751211304,8.197946219
Life expectancy,Wokingham,Female,80 to 84,Years,1998,9.429390835,9.734050743,9.120543922
Life expectancy,Wokingham,Both,80 to 84,Years,1998,9.102634886,9.315969917,8.872575463
Life expectancy,Wokingham,Male,85 to 89,Years,1998,5.925497399,6.123135985,5.723577991
Life expectancy,Wokingham,Female,85 to 89,Years,1998,6.696795639,6.937343889,6.453968236
Life expectancy,Wokingham,Both,85 to 89,Years,1998,6.46214679,6.633332798,6.275437655
Life expectancy,Wokingham,Male,90 to 94,Years,1998,4.428073978,4.57531192,4.278188184
Life expectancy,Wokingham,Female,90 to 94,Years,1998,4.680934922,4.847718335,4.512904461
Life expectancy,Wokingham,Both,90 to 94,Years,1998,4.617191334,4.74298047,4.482601191
Life expectancy,Buckinghamshire,Male,1 to 4,Years,1998,76.71622324,77.21324298,76.22419763
Life expectancy,Buckinghamshire,Female,1 to 4,Years,1998,80.54486452,81.02410402,80.06672968
Life expectancy,Buckinghamshire,Both,1 to 4,Years,1998,78.71085345,79.05054437,78.35465032
Life expectancy,Buckinghamshire,Male,5 to 9,Years,1998,72.79170768,73.28947478,72.2981046
Life expectancy,Buckinghamshire,Female,5 to 9,Years,1998,76.61879669,77.0916499,76.14014519
Life expectancy,Buckinghamshire,Both,5 to 9,Years,1998,74.78579758,75.12688491,74.42904069
Life expectancy,Buckinghamshire,Male,10 to 14,Years,1998,67.83202529,68.33103452,67.3387971
Life expectancy,Buckinghamshire,Female,10 to 14,Years,1998,71.671318,72.14184159,71.19341047
Life expectancy,Buckinghamshire,Both,10 to 14,Years,1998,69.83201502,70.17326537,69.47411879
Life expectancy,Buckinghamshire,Male,15 to 19,Years,1998,62.88696684,63.38567326,62.39538936
Life expectancy,Buckinghamshire,Female,15 to 19,Years,1998,66.70500872,67.17382033,66.22832025
Life expectancy,Buckinghamshire,Both,15 to 19,Years,1998,64.87692088,65.21739051,64.51912607
Life expectancy,Buckinghamshire,Male,20 to 24,Years,1998,58.18497973,58.67465666,57.70635132
Life expectancy,Buckinghamshire,Female,20 to 24,Years,1998,61.78605705,62.25091578,61.31250237
Life expectancy,Buckinghamshire,Both,20 to 24,Years,1998,60.07260077,60.40691666,59.72128162
Life expectancy,Buckinghamshire,Male,25 to 29,Years,1998,53.42397365,53.90502709,52.95315486
Life expectancy,Buckinghamshire,Female,25 to 29,Years,1998,56.85259233,57.31357732,56.38311554
Life expectancy,Buckinghamshire,Both,25 to 29,Years,1998,55.22816958,55.55754229,54.88432793
Life expectancy,Buckinghamshire,Male,30 to 34,Years,1998,48.59112786,49.06754084,48.12468333
Life expectancy,Buckinghamshire,Female,30 to 34,Years,1998,51.94298956,52.39805105,51.47943571
Life expectancy,Buckinghamshire,Both,30 to 34,Years,1998,50.35609887,50.68183822,50.01572429
Life expectancy,Buckinghamshire,Male,35 to 39,Years,1998,43.79844062,44.26893853,43.3376588
Life expectancy,Buckinghamshire,Female,35 to 39,Years,1998,47.0386696,47.48786897,46.58100862
Life expectancy,Buckinghamshire,Both,35 to 39,Years,1998,45.50731129,45.82879423,45.17165757
Life expectancy,Buckinghamshire,Male,40 to 44,Years,1998,38.98723759,39.45133815,38.53275129
Life expectancy,Buckinghamshire,Female,40 to 44,Years,1998,42.16695951,42.60848321,41.71706156
Life expectancy,Buckinghamshire,Both,40 to 44,Years,1998,40.66731908,40.98383587,40.33681405
Life expectancy,Buckinghamshire,Male,45 to 49,Years,1998,34.22920805,34.68363531,33.78465932
Life expectancy,Buckinghamshire,Female,45 to 49,Years,1998,37.3512664,37.78274398,36.91182362
Life expectancy,Buckinghamshire,Both,45 to 49,Years,1998,35.88230247,36.19180119,35.55955057
Life expectancy,Buckinghamshire,Male,50 to 54,Years,1998,29.57283554,30.01150395,29.14437636
Life expectancy,Buckinghamshire,Female,50 to 54,Years,1998,32.64468458,33.06115143,32.22186133
Life expectancy,Buckinghamshire,Both,50 to 54,Years,1998,31.20302621,31.50160883,30.89287914
Life expectancy,Buckinghamshire,Male,55 to 59,Years,1998,25.04562777,25.46260169,24.63911448
Life expectancy,Buckinghamshire,Female,55 to 59,Years,1998,28.09163232,28.48575329,27.6924026
Life expectancy,Buckinghamshire,Both,55 to 59,Years,1998,26.66618052,26.94933705,26.37273576
Life expectancy,Buckinghamshire,Male,60 to 64,Years,1998,20.69599008,21.08390084,20.3185003
Life expectancy,Buckinghamshire,Female,60 to 64,Years,1998,23.6716646,24.03827875,23.3020298
Life expectancy,Buckinghamshire,Both,60 to 64,Years,1998,22.28948786,22.55122416,22.01625909
Life expectancy,Buckinghamshire,Male,65 to 69,Years,1998,16.67028698,17.02028442,16.33057196
Life expectancy,Buckinghamshire,Female,65 to 69,Years,1998,19.37027699,19.70767352,19.03168913
Life expectancy,Buckinghamshire,Both,65 to 69,Years,1998,18.14745958,18.38355803,17.89560775
Life expectancy,Buckinghamshire,Male,70 to 74,Years,1998,12.9791299,13.28468651,12.6839059
Life expectancy,Buckinghamshire,Female,70 to 74,Years,1998,15.34212385,15.64661912,15.03842423
Life expectancy,Buckinghamshire,Both,70 to 74,Years,1998,14.31528635,14.52338867,14.09298905
Life expectancy,Buckinghamshire,Male,75 to 79,Years,1998,9.947407741,10.1950237,9.708778614
Life expectancy,Buckinghamshire,Female,75 to 79,Years,1998,11.80568901,12.0672203,11.5464159
Life expectancy,Buckinghamshire,Both,75 to 79,Years,1998,11.05673656,11.23628837,10.87001663
Life expectancy,Buckinghamshire,Male,<1 year,Years,1998,77.34345099,77.84645818,76.8422221
Life expectancy,Buckinghamshire,Female,<1 year,Years,1998,81.16796523,81.6392264,80.68954723
Life expectancy,Buckinghamshire,Both,<1 year,Years,1998,79.33490778,79.68088959,78.9626158
Life expectancy,Buckinghamshire,Male,80 to 84,Years,1998,7.443755672,7.628660554,7.265817783
Life expectancy,Buckinghamshire,Female,80 to 84,Years,1998,8.807050916,9.017680049,8.600033534
Life expectancy,Buckinghamshire,Both,80 to 84,Years,1998,8.309820859,8.457553982,8.160655028
Life expectancy,Buckinghamshire,Male,85 to 89,Years,1998,5.243679927,5.373478519,5.120435925
Life expectancy,Buckinghamshire,Female,85 to 89,Years,1998,6.256282923,6.421495839,6.094314872
Life expectancy,Buckinghamshire,Both,85 to 89,Years,1998,5.931926877,6.047496115,5.814973777
Life expectancy,Buckinghamshire,Male,90 to 94,Years,1998,3.916879789,4.014850144,3.825284088
Life expectancy,Buckinghamshire,Female,90 to 94,Years,1998,4.35209984,4.465400852,4.241802246
Life expectancy,Buckinghamshire,Both,90 to 94,Years,1998,4.242504997,4.329720798,4.156176486
Life expectancy,Surrey,Male,1 to 4,Years,1998,76.57202267,76.99684,76.17003293
Life expectancy,Surrey,Female,1 to 4,Years,1998,80.93717254,81.31999903,80.56493823
Life expectancy,Surrey,Both,1 to 4,Years,1998,78.85194227,79.1387042,78.555738
Life expectancy,Surrey,Male,5 to 9,Years,1998,72.63100148,73.05584662,72.22465159
Life expectancy,Surrey,Female,5 to 9,Years,1998,76.98477376,77.3716271,76.62041424
Life expectancy,Surrey,Both,5 to 9,Years,1998,74.90572107,75.19030434,74.60989132
Life expectancy,Surrey,Male,10 to 14,Years,1998,67.67188862,68.09559129,67.26549342
Life expectancy,Surrey,Female,10 to 14,Years,1998,72.01451577,72.40031506,71.64996215
Life expectancy,Surrey,Both,10 to 14,Years,1998,69.94147818,70.2257222,69.64458644
Life expectancy,Surrey,Male,15 to 19,Years,1998,62.69983168,63.12345482,62.29404834
Life expectancy,Surrey,Female,15 to 19,Years,1998,67.04074239,67.42546711,66.67670297
Life expectancy,Surrey,Both,15 to 19,Years,1998,64.96872249,65.25247228,64.67187295
Life expectancy,Surrey,Male,20 to 24,Years,1998,57.84548139,58.2651263,57.44510258
Life expectancy,Surrey,Female,20 to 24,Years,1998,62.08882943,62.47153056,61.7258833
Life expectancy,Surrey,Both,20 to 24,Years,1998,60.06846575,60.35078654,59.77365466
Life expectancy,Surrey,Male,25 to 29,Years,1998,53.03128652,53.44465686,52.63724723
Life expectancy,Surrey,Female,25 to 29,Years,1998,57.15556693,57.53508073,56.79589042
Life expectancy,Surrey,Both,25 to 29,Years,1998,55.19707276,55.4771557,54.90612561
Life expectancy,Surrey,Male,30 to 34,Years,1998,48.2558921,48.66386208,47.86658707
Life expectancy,Surrey,Female,30 to 34,Years,1998,52.23096171,52.60668146,51.87530215
Life expectancy,Surrey,Both,30 to 34,Years,1998,50.34898931,50.62587875,50.06167098
Life expectancy,Surrey,Male,35 to 39,Years,1998,43.42940601,43.83283919,43.04397976
Life expectancy,Surrey,Female,35 to 39,Years,1998,47.31668779,47.68814027,46.9654145
Life expectancy,Surrey,Both,35 to 39,Years,1998,45.47943875,45.75341375,45.19536872
Life expectancy,Surrey,Male,40 to 44,Years,1998,38.62863064,39.02605007,38.24867453
Life expectancy,Surrey,Female,40 to 44,Years,1998,42.44560876,42.81090087,42.10058833
Life expectancy,Surrey,Both,40 to 44,Years,1998,40.64519629,40.91502196,40.36545376
Life expectancy,Surrey,Male,45 to 49,Years,1998,33.8895326,34.27749609,33.51833387
Life expectancy,Surrey,Female,45 to 49,Years,1998,37.63684769,37.9935152,37.3004147
Life expectancy,Surrey,Both,45 to 49,Years,1998,35.8742814,36.13780451,35.60120518
Life expectancy,Surrey,Male,50 to 54,Years,1998,29.23277725,29.60675752,28.87469464
Life expectancy,Surrey,Female,50 to 54,Years,1998,32.91138507,33.25610049,32.58670685
Life expectancy,Surrey,Both,50 to 54,Years,1998,31.18712896,31.44095152,30.92390642
Life expectancy,Surrey,Male,55 to 59,Years,1998,24.73502402,25.08888574,24.39635449
Life expectancy,Surrey,Female,55 to 59,Years,1998,28.2754869,28.60441822,27.96567264
Life expectancy,Surrey,Both,55 to 59,Years,1998,26.62795242,26.86818325,26.37892048
Life expectancy,Surrey,Male,60 to 64,Years,1998,20.44104835,20.76715915,20.12888676
Life expectancy,Surrey,Female,60 to 64,Years,1998,23.82831254,24.13481792,23.53998529
Life expectancy,Surrey,Both,60 to 64,Years,1998,22.26878351,22.49114137,22.03957216
Life expectancy,Surrey,Male,65 to 69,Years,1998,16.48320196,16.77374014,16.20479893
Life expectancy,Surrey,Female,65 to 69,Years,1998,19.5959282,19.87554659,19.33385473
Life expectancy,Surrey,Both,65 to 69,Years,1998,18.1932308,18.3928664,17.98827887
Life expectancy,Surrey,Male,70 to 74,Years,1998,12.87913306,13.1280551,12.6409375
Life expectancy,Surrey,Female,70 to 74,Years,1998,15.59096437,15.84148361,15.3569908
Life expectancy,Surrey,Both,70 to 74,Years,1998,14.4170701,14.59359193,14.23636098
Life expectancy,Surrey,Male,75 to 79,Years,1998,9.774763295,9.97465412,9.585665317
Life expectancy,Surrey,Female,75 to 79,Years,1998,11.93724915,12.15329601,11.73548523
Life expectancy,Surrey,Both,75 to 79,Years,1998,11.06388142,11.21451793,10.91068339
Life expectancy,Surrey,Male,<1 year,Years,1998,77.25578636,77.68832944,76.84606726
Life expectancy,Surrey,Female,<1 year,Years,1998,81.63639007,82.02207217,81.27250776
Life expectancy,Surrey,Both,<1 year,Years,1998,79.54185112,79.83053913,79.24899505
Life expectancy,Surrey,Male,80 to 84,Years,1998,7.308571351,7.455201276,7.169833743
Life expectancy,Surrey,Female,80 to 84,Years,1998,8.950100375,9.121171613,8.790193263
Life expectancy,Surrey,Both,80 to 84,Years,1998,8.34899746,8.468432332,8.232047056
